"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"2788",1,NA,0,153,"268H",268,75,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,156.335,NA,NA,NA,NA,NA,NA,NA,NA,"P","","H","D","","O","",0,1,265,20
"2789",1,NA,0,157,"269H",269,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,156.335,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","A","","O","",0,1,281,20
"2790",1,2,0,160,"270G",270,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,3,1,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,57,998,998,13,93.94,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","G","D","E","O","N",1,1,305,20
"2791",1,NA,0,159,"271H",271,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,234.502,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","D","","O","",1,1,285,20
"2792",1,2,0,146,"272H",272,18,0,0,0,0,0,0,2,61,140,12,0,140,1,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,51,31,0,998,13,234.502,NA,NA,NA,NA,NA,NA,NA,NA,"R","D","H","E","A","E","O",0,1,248,20
"2793",1,NA,0,149,"273H",273,138,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,234.502,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","D","","O","",1,1,261,20
"2794",1,NA,0,148,"274E",274,74,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,61.626,NA,NA,NA,NA,NA,NA,NA,NA,"P","","E","D","","O","",1,1,320,20
"2795",1,2,0,146,"275F",275,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,3,2,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,57,998,998,13,91.151,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","F","D","A","O","W",1,1,260,20
"2796",1,2,0,149,"276H",276,74,0,19,5,0,2,0,0,-29,159,11,9,159,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,330,270,13,208.446,0,0,8,5,3,0,-134,86,"Y","Z","H","E","E","W","W",1,1,269,20
"2797",1,2,0,154,"276H",276,166,0,0,2,13,22,14,2,169,215,2,3,998,2,2,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,60,100,13,208.446,2,14,7,3,1,0,-164,138,"Y","B","H","E","E","W","W",1,2,281,20
"2798",1,NA,0,150,"277H",277,18,0,0,0,0,1,10,18,69,148,12,NA,148,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,521.115,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",1,1,262,20
"2799",1,NA,0,147,"277H",277,28,0,9,4,0,0,0,0,-59,160,6,NA,160,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,170,NA,13,521.115,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",0,2,269,20
"2800",1,NA,0,144,"  1C",1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,154,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","C","E","","W","",1,1,250,20
"2801",1,NA,0,146,"  1C",1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"F","","C","E","","W","",1,2,260,20
"2802",1,NA,0,148,"  3B",3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,998,NA,NA,NA,NA,0,0,NA,NA,"R","",NA,NA,NA,NA,1,NA,NA,NA,NA,42,NA,120,NA,41,18.431,NA,NA,NA,NA,NA,NA,NA,NA,"P","","B","A","","9","",1,1,235,20
"2803",2,NA,0,167,"  3B",3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,NA,NA,41,18.431,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",NA,2,295,20
"2804",3,NA,0,161,"  3B",3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,998,NA,41,18.431,NA,NA,NA,NA,NA,NA,NA,NA,"P","","B","G","","W","",0,3,288,20
"2805",1,2,0,150,"  4D",4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,82,3,154,2,NA,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,50,80,41,21.342,3,2,6,15,37,48,174,102,"D","F","D","E","W","W","N",1,1,269,20
"2806",1,3,0,149,"  4D",4,70,1,4,9,14,21,33,6,126,226,11,12,998,2,NA,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,68,320,0,41,21.342,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","D","E","E","W","W",1,2,276,20
"2807",1,NA,0,174,"  5E",5,12,0,0,0,0,0,1,2,80,173,12,NA,173,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,103.908,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",0,1,351,20
"2808",1,NA,0,156,"  5E",5,14,0,11,3,0,0,0,0,-63,151,6,NA,151,5,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,170,NA,41,103.908,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",1,2,284,20
"2809",1,NA,0,156,"  6C",6,183,0,0,7,13,9,9,8,70,183,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,273,20
"2810",1,NA,0,NA,"  6C",6,162,0,29,16,16,12,3,4,0,168,12,NA,168,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,2,352,20
"2811",1,NA,0,154,"  7C",7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,1,272,20
"2812",1,2,0,148,"  7C",7,244,0,1,9,16,24,18,4,0,287,11,4,998,2,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,320,120,41,18.78,5,5,11,17,3,1,-153,122,"Y","Z","C","E","E","W","W",1,2,262,20
"2813",2,NA,0,156,"  7C",7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"F","","C","E","","W","",1,3,277,20
"2814",1,NA,0,160,"  8D",8,138,0,0,6,3,2,0,0,115,172,7,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,210,NA,41,46.876,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","S","",1,1,307,20
"2815",1,NA,0,163,"  9F",9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,220,NA,41,306.252,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","S","",1,1,286,20
"2816",1,NA,0,146,"  9F",9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,306.252,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,2,260,20
"2817",1,NA,0,172," 10J",10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,10,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,1,357,20
"2818",1,NA,0,158," 10J",10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,350,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,2,281,20
"2819",1,NA,0,164," 11C",11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"9","","C","9","","9","",NA,1,291,20
"2820",1,NA,0,148," 12E",12,57,0,0,0,0,0,13,18,39,155,11,NA,155,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,612.318,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",0,2,261,20
"2821",1,2,0,156," 13C",13,41,0,0,0,3,6,12,19,178,113,9,9,998,2,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,280,270,41,18.78,2,4,5,2,0,0,-69,103,"F","P","C","E","E","W","W",0,1,289,20
"2822",1,NA,0,144," 14F",14,30,0,0,0,0,1,18,34,55,140,1,NA,140,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,41,93.369,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",1,1,250,20
"2823",1,NA,0,152," 14F",14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,350,NA,41,93.369,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",0,2,265,20
"2824",1,NA,0,156," 15F",15,63,0,2,2,6,7,2,3,-3,141,1,NA,141,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,41,93.369,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",0,1,276,20
"2825",1,NA,0,144," 15F",15,50,0,12,0,0,0,0,2,-41,139,12,NA,139,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,93.369,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",0,2,244,20
"2826",1,NA,0,157," 16G",16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,41,245.583,NA,NA,NA,NA,NA,NA,NA,NA,"P","","G","E","","W","",1,1,276,20
"2827",1,NA,0,157," 16G",16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,245.583,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,2,279,20
"2828",1,NA,0,157," 17H",17,57,0,1,5,8,10,14,21,33,140,12,NA,140,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,41,373.919,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",0,1,247,20
"2829",1,NA,0,157," 17H",17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,41,373.919,NA,NA,NA,NA,NA,NA,NA,NA,"B","","H","E","","W","",1,2,295,20
"2830",1,5,0,166," 18K",18,162,0,52,62,68,51,42,28,0,188,12,12,188,6,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,59,0,0,41,19.055,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","K","A","9","A","9",1,1,365,20
"2831",2,NA,0,148," 18K",18,50,0,0,9,20,28,33,52,57,163,6,NA,163,5,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,170,NA,41,19.055,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","W","",1,3,273,20
"2832",3,NA,0,158," 18K",18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,41,19.055,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,4,279,20
"2833",1,NA,0,156," 19E",19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,41,84.426,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",0,1,285,20
"2834",1,NA,0,156," 19E",19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,41,84.426,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","L","","S","",1,2,289,20
"2835",1,3,0,157," 20F",20,145,1,22,15,8,8,7,9,0,148,12,11,148,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,46,350,330,41,113.288,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","E","E","W","W",1,1,247,20
"2836",1,2,0,142," 20F",20,40,0,4,16,13,14,18,20,-46,146,5,2,146,2,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,54,160,50,41,113.288,8,6,5,5,6,11,0,146,"L","D","F","E","E","E","W",0,2,263,20
"2837",1,2,0,154," 21G",21,50,1,0,6,20,12,5,0,6,150,12,0,150,1,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,41,31,0,998,41,297.974,NA,NA,NA,NA,NA,NA,NA,NA,"C","P","G","E","Z","W","O",1,1,280,20
"2838",1,NA,0,146," 22H",22,250,0,0,4,6,7,7,0,21,290,1,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,41,453.688,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","S","",1,2,247,20
"2839",1,NA,0,154," 23K",23,186,0,1,22,32,21,19,3,41,204,9,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,41,19.055,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,1,266,20
"2840",1,NA,0,167," 23K",23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,41,19.055,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",1,2,331,20
"2841",1,NA,0,144," 24E",24,53,0,1,1,7,10,9,8,34,144,12,NA,144,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,84.116,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,1,248,20
"2842",1,NA,0,154," 25F",25,140,0,1,1,2,0,0,0,126,140,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,41,112.873,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,1,257,20
"2843",1,NA,0,156," 25F",25,121,0,12,21,37,31,20,12,0,167,12,NA,167,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,112.873,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,281,20
"2844",3,5,0,151," 26G",26,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA,NA,0,0,NA,NA,"F","F",NA,NA,NA,NA,1,NA,NA,NA,NA,41,41,0,0,41,296.883,NA,NA,NA,NA,NA,NA,NA,NA,"L","L","G","9","9","9","9",1,1,235,20
"2845",1,NA,0,150," 27C",27,160,0,15,2,3,4,4,17,0,166,12,NA,166,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,1,285,20
"2846",1,NA,0,150," 27C",27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,2,269,20
"2847",1,2,0,146," 28K",28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,998,NA,NA,NA,NA,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,50,998,41,19.055,NA,NA,NA,NA,NA,NA,NA,NA,"P","D","K","A","D","W","O",1,1,258,20
"2848",1,NA,0,155," 29D",29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,41,45.225,NA,NA,NA,NA,NA,NA,NA,NA,"9","","D","9","","9","",NA,1,272,20
"2849",1,NA,0,148," 29D",29,98,0,25,17,17,15,10,11,-10,125,10,NA,149,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,41,45.225,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,2,244,20
"2850",1,NA,0,160," 30F",30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,41,295.462,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,1,272,20
"2851",1,NA,0,151," 30F",30,60,0,15,6,8,7,2,0,-41,146,12,NA,146,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,295.462,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,272,20
"2852",1,NA,0,150," 31H",31,140,0,9,6,6,6,6,10,0,140,12,NA,140,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,1183.246,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",0,1,251,20
"2853",1,NA,0,157," 32C",32,166,0,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,278,20
"2854",1,NA,0,155," 32C",32,63,0,1,22,35,48,56,52,22,148,71,NA,148,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,18.78,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,2,271,20
"2855",1,2,0,153," 34F",34,105,1,9,24,42,45,27,1,-20,179,2,3,998,4,2,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,60,90,41,194.208,2,4,7,14,7,6,153,79,"P","F","F","E","E","W","W",1,1,270,20
"2856",1,2,0,155," 34F",34,111,0,3,15,28,35,29,25,0,149,12,3,149,2,NA,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,350,90,41,194.208,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","F","E","9","W","9",1,2,280,20
"2857",3,1,0,158," 35G",35,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,50,63,350,0,41,510.813,NA,NA,NA,NA,NA,NA,NA,NA,"9","L","G","9","W","9","N",1,1,299,20
"2858",1,NA,0,NA," 37K",37,NA,0,43,30,29,23,8,6,0,154,1,NA,154,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,41,19.055,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,269,20
"2859",1,NA,0,NA," 38D",38,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,41,44.97,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,1,244,20
"2860",1,NA,0,145," 38D",38,130,0,5,4,5,12,10,2,-107,130,10,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,41,44.97,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",1,2,247,20
"2861",1,NA,0,154," 39E",39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,41,218.95,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,1,273,20
"2862",1,NA,0,145," 39E",39,75,0,17,24,15,7,0,0,-23,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,218.95,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,2,241,20
"2863",1,NA,0,170," 40G",40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,772.769,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,296,20
"2864",1,NA,0,153," 40G",40,139,0,22,25,26,17,11,5,0,156,6,NA,156,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,772.769,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",0,2,269,20
"2865",1,NA,0,155," 41D",41,65,0,0,0,19,35,29,24,40,143,12,NA,143,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,41,23.12,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",1,1,262,20
"2866",1,NA,0,147," 41D",41,102,0,22,28,34,41,22,8,0,150,11,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,23.12,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,2,262,20
"2867",1,2,0,155," 42D",42,250,0,0,7,31,29,8,0,2,340,1,6,998,3,1,NA,NA,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,40,180,41,23.12,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","D","A","E","W","S",1,1,269,20
"2868",2,NA,0,152," 42D",42,12,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,23.12,NA,NA,NA,NA,NA,NA,NA,NA,"L","","D","L","","E","",0,3,265,20
"2869",2,1,0,162," 43D",43,68,0,26,70,47,30,16,2,-16,160,6,11,160,4,2,NA,NA,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,52,2,180,330,41,23.12,0,24,28,26,10,5,-36,288,"Y","D","D","E","E","W","W",1,1,290,20
"2870",1,NA,0,NA," 43D",43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,41,23.12,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,2,324,20
"2871",1,NA,0,NA," 44E",44,148,0,3,9,3,3,2,3,0,160,12,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,112.567,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,1,260,20
