"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"2267",NA,NA,NA,NA,NA,NA,2,NA," 12H",12,7,NA,1,0,1,79,10,694.281,"H",1845,1,2015,28,0
"2268",NA,NA,NA,NA,NA,NA,NA,NA," 13B",13,1,NA,1,0,2,79,10,7.627,"B",655,1,2015,28,0
"2269",0,0,0,0,0,0,NA,0," 14H",14,1,NA,1,4,2,79,10,4570.318,"H",1950,2,2015,28,0
"2270",NA,NA,NA,NA,NA,NA,NA,NA," 15K",15,1,NA,2,5,1,79,10,13.325,"K",1840,2,2015,28,0
"2271",NA,NA,NA,NA,NA,NA,NA,NA," 16K",16,5,1,1,0,2,79,10,7.646,"K",2040,2,2015,28,0
"2272",NA,NA,NA,NA,NA,NA,NA,NA," 17F",17,2,1,2,4,2,79,10,86.761,"F",1410,3,2015,28,0
"2273",7,9,0,0,1,1,2,0," 18H",18,3,NA,3,1,2,79,10,371.156,"H",800,4,2015,28,0
"2274",NA,NA,NA,NA,NA,NA,NA,NA," 19K",19,2,NA,3,0,2,79,10,7.646,"K",545,3,2015,28,0
"2275",2,2,0,0,1,1,1,4," 20C",20,4,NA,3,4,2,79,10,9.841,"C",1805,2,2015,28,0
"2276",NA,NA,NA,NA,NA,NA,NA,NA," 21F",21,5,NA,3,0,2,79,10,370.521,"F",940,1,2015,28,0
"2277",1,1,0,0,1,1,NA,4," 22E",22,5,NA,1,0,2,79,10,79.215,"E",1910,2,2015,28,0
"2278",NA,NA,NA,NA,NA,NA,2,NA," 23F",23,1,NA,3,0,3,79,10,121.125,"F",1740,1,2015,28,0
"2279",1,1,0,0,2,2,1,6," 24H",24,3,NA,1,1,3,79,10,518.163,"H",2200,2,2015,28,0
"2280",NA,NA,NA,NA,NA,NA,NA,NA," 25F",25,5,NA,2,4,3,79,10,866.25,"F",830,2,2015,28,0
"2281",0,9,0,0,0,1,NA,3," 26J",26,2,NA,1,4,3,79,10,10.066,"J",930,2,2015,28,0
"2282",3,3,1,1,2,2,1,3," 27J",27,1,NA,1,4,3,79,10,10.066,"J",140,2,2015,28,0
"2283",NA,NA,NA,NA,NA,NA,NA,NA," 28K",28,4,NA,3,4,3,79,10,7.646,"K",2220,2,2015,28,0
"2284",1,1,0,0,1,1,NA,4," 29E",29,6,NA,1,4,3,79,10,46.06,"E",1225,2,2015,28,0
"2285",0,0,0,0,0,0,NA,0," 30F",30,5,NA,1,4,3,79,10,70.43,"F",1435,2,2015,28,0
"2286",NA,NA,NA,NA,NA,NA,NA,NA," 31B",31,3,NA,7,4,3,79,10,5.836,"B",1030,2,2015,28,0
"2287",7,9,0,0,1,1,NA,0," 32F",32,1,NA,1,1,3,79,10,127.59,"F",1915,2,2015,28,0
"2288",NA,NA,NA,NA,NA,NA,2,NA," 33H",33,3,NA,1,4,3,79,10,545.818,"H",1720,2,2015,28,0
"2289",1,1,0,0,2,2,1,4," 34K",34,1,NA,1,2,3,79,10,7.646,"K",1605,2,2015,28,0
"2290",NA,NA,NA,NA,NA,NA,NA,NA," 35F",35,2,NA,1,NA,3,79,10,93.906,"F",1700,2,2015,28,0
"2291",NA,NA,NA,NA,NA,NA,NA,NA," 36H",36,6,NA,2,0,3,79,10,401.722,"H",2200,1,2015,28,0
"2292",NA,NA,NA,NA,NA,NA,NA,NA," 37K",37,3,NA,2,0,3,79,10,7.646,"K",2205,2,2015,28,0
"2293",1,1,0,0,1,1,NA,4," 38E",38,4,NA,2,4,4,79,10,74.097,"E",830,2,2015,28,0
"2294",NA,NA,0,0,0,0,NA,NA," 39G",39,3,NA,3,0,3,79,10,180.167,"G",1320,1,2015,28,0
"2295",1,1,0,0,1,1,2,4," 40E",40,7,NA,1,4,4,79,10,39.563,"E",1500,2,2015,28,0
"2296",1,1,0,0,3,3,2,4," 41E",41,5,NA,2,4,4,79,10,39.563,"E",840,2,2015,28,0
"2297",1,1,0,0,1,1,NA,0," 42F",42,3,NA,2,1,4,79,10,60.495,"F",750,3,2015,28,0
"2298",4,3,1,1,2,2,NA,3," 43K",43,3,1,4,NA,4,79,10,7.646,"K",1800,2,2015,28,0
"2299",0,0,0,0,0,0,2,0," 44D",44,6,NA,1,4,3,79,10,21.136,"D",2135,2,2015,28,0
"2300",NA,NA,NA,NA,NA,NA,2,NA," 45F",45,5,NA,1,4,4,79,10,141.221,"F",1925,2,2015,28,0
"2301",NA,NA,NA,NA,NA,NA,NA,NA," 46B",46,2,NA,2,4,4,79,10,5.836,"B",2305,2,2015,28,0
"2302",0,0,0,0,0,0,NA,4," 47E",47,5,NA,1,1,1,79,10,78.812,"E",1210,2,2015,28,0
"2303",NA,NA,NA,NA,NA,NA,1,NA," 48F",48,3,NA,1,0,4,79,10,120.509,"F",2350,2,2015,28,0
"2304",1,1,0,0,1,1,NA,4," 49E",49,5,NA,1,4,4,79,10,44.563,"E",2025,2,2015,28,0
"2305",0,0,0,0,0,0,2,0," 50F",50,4,NA,1,4,4,79,10,68.14,"F",1230,2,2015,28,0
"2306",NA,NA,NA,NA,NA,NA,NA,NA," 51H",51,3,NA,1,4,5,79,10,291.496,"H",2130,2,2015,28,0
"2307",1,1,0,0,1,1,NA,4," 52E",52,5,NA,1,5,5,79,10,54.087,"E",1325,2,2015,28,0
"2308",1,1,0,0,1,1,NA,4," 53E",53,5,NA,1,1,4,79,10,54.087,"E",1940,2,2015,28,0
"2309",1,1,0,0,2,2,2,6," 54G",54,5,NA,4,1,1,79,10,131.512,"G",1425,4,2015,28,0
"2310",3,3,2,2,3,3,NA,3," 55J",55,4,1,6,6,5,79,10,9.498,"J",1825,4,2015,28,0
"2311",2,2,0,0,2,2,2,4," 56D",56,4,NA,7,4,5,79,10,43.89,"D",1600,2,2015,28,0
"2312",1,1,0,0,1,1,NA,4," 57E",57,2,NA,1,1,5,79,10,191.786,"E",1150,2,2015,28,0
"2313",1,1,0,0,2,2,2,4," 58D",58,5,NA,2,4,5,79,10,14.194,"D",1730,2,2015,28,0
"2314",NA,NA,NA,NA,NA,NA,NA,NA," 59F",59,2,NA,2,0,5,79,10,94.837,"F",210,3,2015,28,0
"2315",1,1,0,0,2,2,NA,0," 60G",60,1,NA,4,4,5,79,10,150.808,"G",1445,4,2015,28,0
"2316",0,0,0,0,0,0,NA,4," 61E",61,3,NA,2,4,5,79,10,59.786,"E",1735,3,2015,28,0
"2317",2,2,0,0,3,3,NA,3," 62F",62,4,NA,2,4,5,79,10,91.417,"F",1855,2,2015,28,0
"2318",0,0,0,0,0,0,2,0," 63H",63,4,NA,3,5,2,79,10,391.075,"H",1240,4,2015,28,0
"2319",2,2,0,0,1,1,1,3," 64K",64,5,NA,3,0,2,79,10,3.332,"K",210,1,2015,28,0
"2320",NA,NA,NA,NA,NA,NA,2,NA," 65D",65,1,NA,1,0,6,79,10,22.455,"D",545,1,2015,28,0
"2321",4,4,1,1,1,1,NA,3," 66F",66,4,NA,1,4,6,79,10,150.036,"F",1100,2,2015,28,0
"2322",NA,NA,NA,NA,NA,NA,1,NA," 67F",67,5,NA,1,0,4,79,10,78.329,"F",2305,1,2015,28,0
"2323",0,0,0,0,0,0,2,0," 68G",68,5,NA,1,6,6,79,10,124.557,"G",1620,2,2015,28,0
"2324",0,0,0,0,0,0,2,0," 69H",69,1,NA,1,0,6,79,10,335.083,"H",2130,1,2015,28,0
"2325",5,5,1,1,1,1,NA,3," 70J",70,7,NA,2,0,6,79,10,9.498,"J",600,3,2015,28,0
"2326",NA,NA,NA,NA,NA,NA,NA,NA," 71K",71,2,NA,3,0,6,79,10,7.646,"K",205,3,2015,28,0
"2327",7,9,0,0,1,1,2,0," 72G",72,7,NA,2,4,6,79,10,202.628,"G",1815,2,2015,28,0
"2328",0,0,0,0,0,0,NA,0," 73K",73,5,NA,4,1,5,79,10,3.332,"K",2300,4,2015,28,0
"2329",1,1,0,0,1,1,NA,4," 74E",74,7,NA,1,4,6,79,10,58.77,"E",1715,2,2015,28,0
"2330",NA,NA,NA,NA,NA,NA,NA,NA," 75F",75,5,NA,4,4,6,79,10,89.865,"F",2350,2,2015,28,0
"2331",NA,NA,NA,NA,NA,NA,1,NA," 76B",76,1,NA,6,4,6,79,10,5.836,"B",335,2,2015,28,0
"2332",NA,NA,NA,NA,NA,NA,NA,NA," 77K",77,1,NA,3,0,6,79,10,7.646,"K",520,1,2015,28,0
"2333",1,1,0,0,2,2,1,8," 78E",78,1,NA,4,0,6,79,10,186.267,"E",2340,3,2015,28,0
"2334",NA,NA,NA,NA,NA,NA,1,NA," 79B",79,6,NA,5,0,7,79,10,6.816,"B",315,1,2015,28,0
"2335",4,4,1,1,3,3,NA,3," 80J",80,1,NA,5,4,5,79,10,11.094,"J",1850,5,2015,28,0
"2336",NA,NA,NA,NA,NA,NA,NA,NA," 81K",81,5,NA,1,NA,6,79,10,11.907,"K",2000,2,2015,28,0
"2337",3,3,1,1,1,1,1,3," 82J",82,5,NA,1,0,4,79,10,9.498,"J",300,1,2015,28,0
"2338",3,3,1,1,2,2,NA,4," 83E",83,5,NA,1,4,7,79,10,68.648,"E",1130,2,2015,28,0
"2339",NA,NA,NA,NA,NA,NA,2,NA," 84H",84,6,NA,2,1,2,79,10,449.046,"H",2220,2,2015,28,0
"2340",3,3,2,2,2,2,1,1," 85B",85,7,NA,3,4,6,79,10,5.836,"B",2105,2,2015,28,0
"2341",2,2,0,0,2,2,NA,3," 86E",86,6,NA,2,4,7,79,10,81.052,"E",1200,2,2015,28,0
"2342",2,1,0,0,2,2,NA,4," 87F",87,6,NA,3,1,7,79,10,123.935,"F",2040,2,2015,28,0
"2343",1,1,0,0,2,2,NA,4," 88E",88,1,NA,1,NA,8,79,10,70.839,"E",1720,2,2015,28,0
"2344",2,2,0,0,1,1,NA,3," 89F",89,3,NA,2,0,7,79,10,108.319,"F",1425,1,2015,28,0
"2345",1,1,0,0,2,2,2,0," 90G",90,7,NA,2,4,8,79,10,172.246,"G",755,3,2015,28,0
"2346",2,2,0,0,2,2,NA,3," 91J",91,1,NA,2,2,7,79,10,9.498,"J",205,2,2015,28,0
"2347",2,2,0,0,1,1,NA,8," 92K",92,6,NA,1,4,7,79,10,7.646,"K",1105,2,2015,28,0
"2348",NA,NA,0,0,0,0,NA,NA," 93G",93,1,NA,1,4,8,79,10,178.193,"G",540,2,2015,28,0
"2349",NA,NA,NA,NA,NA,NA,NA,NA," 94B",94,1,1,2,2,8,79,10,5.836,"B",245,3,2015,28,0
"2350",NA,NA,NA,NA,NA,NA,NA,NA," 95B",95,7,NA,4,0,8,79,10,5.836,"B",245,2,2015,28,0
"2351",1,1,0,0,1,1,1,4," 96E",96,2,NA,4,0,8,79,10,104.22,"E",2200,1,2015,28,0
"2352",NA,NA,NA,NA,NA,NA,NA,NA," 97B",97,7,NA,5,0,8,79,10,6.765,"B",55,1,2015,28,0
"2353",2,2,0,0,6,6,NA,4," 98C",98,4,NA,3,1,8,79,10,4.139,"C",1305,4,2015,28,0
"2354",7,9,0,0,1,1,1,4," 99E",99,6,NA,4,4,8,79,10,53.526,"E",1800,2,2015,28,0
"2355",1,1,0,0,1,1,1,0,"100G",100,5,NA,2,0,8,79,10,130.15,"G",235,1,2015,28,0
"2356",1,1,0,0,1,1,NA,0,"101K",101,1,NA,1,4,8,79,10,12.017,"K",551,2,2015,28,0
"2357",NA,NA,NA,NA,NA,NA,NA,NA,"102K",102,7,NA,3,0,9,79,10,7.646,"K",830,1,2015,28,0
"2358",NA,NA,NA,NA,NA,NA,NA,NA,"103D",103,2,NA,2,0,8,79,10,14.081,"D",1530,3,2015,28,0
"2359",1,1,0,0,1,1,NA,0,"104H",104,6,NA,2,4,9,79,10,402.489,"H",800,2,2015,28,0
"2360",NA,NA,NA,NA,NA,NA,NA,NA,"105B",105,2,NA,2,2,9,79,10,5.836,"B",2250,3,2015,28,0
"2361",NA,NA,NA,NA,NA,NA,2,NA,"106F",106,2,NA,2,4,9,79,10,272.716,"F",1510,2,2015,28,0
"2362",NA,NA,NA,NA,NA,NA,2,NA,"107H",107,2,NA,1,4,9,79,10,1166.654,"H",730,2,2015,28,0
"2363",NA,NA,NA,NA,NA,NA,NA,NA,"108D",108,1,NA,1,4,9,79,10,13.449,"D",2240,2,2015,28,0
"2364",1,1,0,0,1,1,NA,4,"109E",109,2,NA,2,4,9,79,10,58.767,"E",830,2,2015,28,0
"2365",1,1,0,0,2,2,NA,4,"110F",110,5,NA,1,4,9,79,10,89.86,"F",1255,2,2015,28,0
"2366",2,2,0,0,2,2,2,3,"111K",111,6,NA,2,4,10,79,10,7.646,"K",1110,2,2015,28,0
"2367",3,3,1,1,2,2,2,3,"112K",112,4,1,3,2,8,79,10,7.646,"K",1150,4,2015,28,0
"2368",NA,NA,NA,NA,NA,NA,NA,NA,"113F",113,7,NA,1,4,10,79,10,315.485,"F",1535,2,2015,28,0
"2369",0,0,0,0,0,0,NA,0,"114F",114,3,NA,3,4,10,79,10,33.429,"F",1340,3,2015,28,0
"2370",7,9,0,0,1,1,NA,0,"115G",115,7,NA,2,4,9,79,10,53.159,"G",1240,3,2015,28,0
"2371",0,0,0,0,0,0,NA,0,"116H",116,1,NA,5,5,9,79,10,143.008,"H",1952,2,2015,28,0
"2372",7,9,0,0,1,1,2,0,"117G",117,2,NA,4,1,6,79,10,2600.089,"G",1935,4,2015,28,0
"2373",NA,NA,NA,NA,NA,NA,NA,NA,"118K",118,1,NA,1,0,6,79,10,2.685,"K",140,1,2015,28,0
"2374",1,1,0,0,1,1,NA,3,"119D",119,6,NA,1,4,10,79,10,12.874,"D",1615,2,2015,28,0
"2375",1,1,0,0,1,1,2,5,"120G",120,3,NA,2,4,10,79,10,136.781,"G",1500,2,2015,28,0
"2376",2,2,0,0,1,1,NA,4,"121D",121,5,NA,2,0,10,79,10,10.982,"D",1714,3,2015,28,0
"2377",2,1,0,0,1,1,1,4,"122E",122,4,NA,1,0,10,79,10,47.987,"E",1800,2,2015,28,0
"2378",NA,NA,NA,NA,NA,NA,NA,NA,"123F",123,2,NA,2,4,10,79,10,73.375,"F",1529,3,2015,28,0
"2379",NA,NA,NA,NA,NA,NA,NA,NA,"124B",124,6,NA,2,0,11,79,10,5.836,"B",345,1,2015,28,0
"2380",1,1,0,0,2,2,NA,4,"125E",125,7,NA,1,NA,10,79,10,108.61,"E",1545,2,2015,28,0
"2381",0,0,0,0,0,0,2,0,"126H",126,6,NA,1,6,10,79,10,710.449,"H",615,2,2015,28,0
"2382",NA,NA,NA,NA,NA,NA,NA,NA,"127F",127,3,NA,1,4,11,79,10,36.032,"F",2310,2,2015,28,0
"2383",1,1,0,0,1,1,2,5,"128G",128,5,NA,1,4,11,79,10,57.297,"G",1445,2,2015,28,0
"2384",NA,NA,NA,NA,NA,NA,NA,NA,"129H",129,6,NA,6,0,11,79,10,154.14,"H",50,1,2015,28,0
"2385",7,9,0,0,1,1,NA,4,"130E",130,6,NA,1,2,10,79,10,16.911,"E",1915,2,2015,28,0
"2386",1,1,0,0,1,1,NA,4,"131F",131,3,NA,1,4,11,79,10,25.858,"F",1430,2,2015,28,0
"2387",NA,NA,0,0,0,0,NA,NA,"132H",132,5,NA,1,4,11,79,10,110.619,"H",1930,2,2015,28,0
"2388",7,9,1,1,1,1,NA,1,"133B",133,5,NA,5,0,11,79,10,7.003,"B",400,1,2015,28,0
"2389",NA,NA,NA,NA,NA,NA,NA,NA,"134F",134,6,NA,2,1,11,79,10,980.895,"F",1130,3,2015,28,0
"2390",3,3,1,1,3,3,NA,3,"135J",135,1,NA,3,4,11,79,10,11.398,"J",710,2,2015,28,0
"2391",7,9,0,0,1,1,NA,0,"136K",136,2,NA,4,4,11,79,10,7.646,"K",1425,4,2015,28,0
"2392",4,3,1,1,1,1,NA,3,"137K",137,3,NA,3,4,11,79,10,7.646,"K",840,2,2015,28,0
"2393",NA,NA,NA,NA,NA,NA,2,NA,"138H",138,5,NA,1,4,12,79,10,1386.621,"H",2215,2,2015,28,0
"2394",2,2,0,0,1,1,NA,4,"139C",139,3,NA,3,4,11,79,10,9.498,"C",1210,3,2015,28,0
"2395",1,1,0,0,1,1,NA,4,"140E",140,7,NA,1,5,12,79,10,15.458,"E",1440,2,2015,28,0
"2396",NA,NA,NA,NA,NA,NA,NA,NA,"141H",141,1,NA,6,0,12,79,10,101.112,"H",2220,1,2015,28,0
"2397",NA,NA,0,0,0,0,NA,NA,"142G",142,4,NA,1,1,12,79,10,6.499,"G",1950,2,2015,28,0
"2398",7,9,0,0,1,1,NA,0,"143H",143,6,NA,3,0,12,79,10,12.667,"H",735,4,2015,28,0
"2399",NA,NA,NA,NA,NA,NA,NA,NA,"144H",144,3,NA,2,0,12,79,10,12.667,"H",NA,1,2015,28,0
"2400",3,3,2,2,4,4,1,3,"145D",145,4,NA,3,0,12,79,10,12.604,"D",215,1,2015,28,0
"2401",1,1,0,0,1,1,1,4,"146E",146,7,NA,4,0,12,79,10,55.074,"E",130,5,2015,28,0
"2402",1,1,0,0,1,1,1,6,"147G",147,6,NA,1,4,12,79,10,133.912,"G",1515,2,2015,28,0
"2403",3,3,1,1,1,1,1,3,"148J",148,1,1,5,0,12,79,10,9.498,"J",530,1,2015,28,0
"2404",NA,NA,NA,NA,NA,NA,NA,NA,"149F",149,7,NA,3,4,12,79,10,102.85,"F",1440,2,2015,28,0
"2405",NA,NA,NA,NA,NA,NA,2,NA,"150H",150,5,NA,1,4,12,79,10,439.985,"H",845,2,2015,28,0
"2406",7,9,0,0,1,1,NA,8,"151F",151,4,NA,2,1,9,79,10,752.125,"F",1450,3,2015,28,0
"2407",NA,NA,NA,NA,NA,NA,NA,NA,"152K",152,1,NA,3,0,12,79,10,9.381,"K",230,1,2015,28,0
"2408",NA,NA,NA,NA,NA,NA,NA,NA,"153K",153,2,NA,2,4,11,79,10,9.381,"K",2230,2,2015,28,0
"2409",NA,NA,NA,NA,NA,NA,NA,NA,"  1H",1,5,NA,1,0,1,81,11,56.024,"H",2246,1,2015,28,0
"2410",1,1,0,0,1,1,2,4,"  2F",2,4,NA,1,4,1,81,11,364.592,"F",1815,2,2015,28,0
"2411",NA,NA,NA,NA,NA,NA,NA,NA,"  3F",3,1,NA,3,0,1,81,11,358.582,"F",450,1,2015,28,0
"2412",1,1,0,0,1,1,NA,0,"  4H",4,7,NA,5,0,1,81,11,835.691,"H",128,3,2015,28,0
"2413",2,1,0,0,2,2,2,4,"  5E",5,2,NA,3,1,1,81,11,252.346,"E",848,4,2015,28,0
"2414",1,1,0,0,1,1,2,0,"  6G",6,6,NA,1,1,1,81,11,770.748,"G",706,2,2015,28,0
"2415",0,0,0,0,0,0,2,0,"  7H",7,3,NA,1,1,1,81,11,702.354,"H",1313,2,2015,28,0
"2416",2,2,0,0,1,1,2,4,"  8C",8,7,NA,2,1,1,81,11,14.442,"C",2245,3,2015,28,0
"2417",NA,NA,NA,NA,NA,NA,2,NA,"  9H",9,4,NA,4,5,1,81,11,2194.273,"H",2215,2,2015,28,0
"2418",NA,NA,NA,NA,NA,NA,NA,NA," 10B",10,7,NA,2,0,1,81,11,21.795,"B",749,1,2015,28,0
"2419",NA,NA,0,0,0,0,2,8," 11E",11,1,NA,2,0,1,81,11,387.526,"E",747,1,2015,28,0
"2420",0,0,0,0,0,0,2,0," 12G",12,7,NA,2,4,1,81,11,1183.634,"G",842,2,2015,28,0
"2421",1,1,0,0,2,2,2,6," 13E",13,7,NA,2,NA,1,81,11,390.613,"E",1641,2,2015,28,0
"2422",0,0,0,0,0,0,2,0," 14G",14,2,NA,3,0,2,81,11,1193.061,"G",358,1,2015,28,0
"2423",1,1,0,0,2,2,2,4," 15C",15,7,NA,2,4,2,81,11,14.442,"C",1447,2,2015,28,0
"2424",NA,NA,NA,NA,NA,NA,2,NA," 16F",16,4,NA,1,1,2,81,11,374.608,"F",1552,2,2015,28,0
"2425",NA,NA,NA,NA,NA,NA,2,NA," 17H",17,4,NA,1,5,2,81,11,873.041,"H",725,2,2015,28,0
"2426",7,9,0,0,1,1,NA,4," 18F",18,7,NA,1,4,2,81,11,419.08,"F",2308,2,2015,28,0
"2427",0,0,0,0,0,0,2,0," 19G",19,6,NA,5,5,2,81,11,1071.793,"G",840,5,2015,28,0
"2428",NA,NA,NA,NA,NA,NA,2,NA," 20H",20,5,NA,1,NA,2,81,11,976.685,"H",1148,2,2015,28,0
"2429",NA,NA,NA,NA,NA,NA,NA,NA," 21K",21,3,NA,1,0,2,81,11,11.037,"K",645,1,2015,28,0
"2430",NA,NA,NA,NA,NA,NA,2,NA," 22F",22,6,NA,1,4,2,81,11,380.337,"F",1818,2,2015,28,0
"2431",NA,NA,NA,NA,NA,NA,2,NA," 23H",23,5,NA,1,4,2,81,11,886.393,"H",1417,2,2015,28,0
"2432",0,0,0,0,0,0,1,6," 24G",24,6,NA,1,4,2,81,11,700.593,"G",1803,2,2015,28,0
"2433",0,0,0,0,0,0,2,0," 25H",25,3,NA,5,1,3,81,11,638.425,"H",1210,6,2015,28,0
"2434",NA,NA,NA,NA,NA,NA,1,NA," 26H",26,7,NA,1,5,2,81,11,638.425,"H",1741,2,2015,28,0
"2435",NA,NA,NA,NA,NA,NA,NA,NA," 27K",27,1,NA,2,0,3,81,11,11.037,"K",9,1,2015,28,0
"2436",NA,NA,NA,NA,NA,NA,2,NA," 28F",28,4,NA,2,0,3,81,11,408.102,"F",45,1,2015,28,0
"2437",NA,NA,NA,NA,NA,NA,NA,NA," 29H",29,4,NA,1,0,3,81,11,951.101,"H",725,1,2015,28,0
"2438",NA,NA,NA,NA,NA,NA,NA,NA," 30K",30,6,NA,4,0,3,81,11,11.037,"K",2322,1,2015,28,0
"2439",NA,NA,NA,NA,NA,NA,1,NA," 31D",31,1,NA,5,0,3,81,11,67.35,"D",236,1,2015,28,0
"2440",NA,NA,NA,NA,NA,NA,2,NA," 32H",32,1,NA,1,0,3,81,11,1424.503,"H",618,1,2015,28,0
"2441",1,1,0,0,1,1,NA,4," 33B",33,2,NA,2,6,3,81,11,21.795,"B",1831,3,2015,28,0
"2442",0,0,0,0,0,0,2,0," 34G",34,5,NA,4,0,3,81,11,1278.671,"G",620,1,2015,28,0
"2443",NA,NA,NA,NA,NA,NA,2,NA," 35H",35,4,NA,1,0,3,81,11,1165.206,"H",1451,1,2015,28,0
"2444",NA,NA,NA,NA,NA,NA,1,NA," 36B",36,3,NA,1,2,3,81,11,21.795,"B",414,2,2015,28,0
"2445",NA,NA,NA,NA,NA,NA,2,NA," 37F",37,7,NA,1,1,3,81,11,581.424,"F",1219,2,2015,28,0
"2446",NA,NA,NA,NA,NA,NA,2,NA," 38H",38,4,NA,1,4,3,81,11,1355.034,"H",1825,2,2015,28,0
"2447",1,1,0,0,1,1,2,6," 39C",39,5,NA,2,1,4,81,11,14.442,"C",1206,3,2015,28,0
"2448",1,1,0,0,1,1,2,6," 40G",40,3,NA,1,1,3,81,11,696.768,"G",1238,2,2015,28,0
"2449",0,0,0,0,0,0,2,0," 41H",41,7,NA,1,4,4,81,11,634.939,"H",1358,2,2015,28,0
"2450",NA,NA,NA,NA,NA,NA,1,NA," 42K",42,1,NA,2,0,4,81,11,23.816,"K",212,1,2015,28,0
"2451",0,0,0,0,0,0,NA,4," 43F",43,3,NA,2,0,4,81,11,479.659,"F",830,2,2015,28,0
"2452",NA,NA,NA,NA,NA,NA,2,NA," 44H",44,6,NA,1,1,4,81,11,1117.865,"H",642,2,2015,28,0
"2453",NA,NA,NA,NA,NA,NA,NA,NA," 45D",45,5,NA,1,2,4,81,11,41.645,"D",1312,2,2015,28,0
"2454",1,1,0,0,1,1,1,8," 46F",46,1,2,1,0,4,81,11,377.947,"F",235,1,2015,28,0
"2455",0,0,0,0,0,0,2,0," 47H",47,5,NA,1,4,4,81,11,880.822,"H",1025,2,2015,28,0
"2456",7,9,0,0,1,1,NA,0," 48D",48,7,NA,4,4,5,81,11,40.671,"D",115,3,2015,28,0
"2457",1,1,0,0,1,1,2,4," 49F",49,6,NA,1,4,5,81,11,369.106,"F",1650,2,2015,28,0
"2458",NA,NA,NA,NA,NA,NA,2,NA," 50H",50,4,NA,1,0,4,81,11,860.217,"H",1520,1,2015,28,0
"2459",4,3,2,2,2,2,NA,3," 51E",51,6,NA,3,1,5,81,11,379.358,"E",1320,3,2015,28,0
"2460",7,9,0,0,1,1,NA,NA," 52G",52,4,NA,2,1,4,81,11,1158.684,"G",1713,2,2015,28,0
"2461",0,0,0,0,0,0,2,0," 53H",53,3,NA,2,1,4,81,11,1055.866,"H",1844,3,2015,28,0
"2462",NA,NA,NA,NA,NA,NA,2,NA," 54D",54,2,NA,1,0,5,81,11,35.023,"D",1915,1,2015,28,0
"2463",1,1,0,0,1,1,2,6," 55G",55,2,NA,1,4,5,81,11,812.896,"G",1442,2,2015,28,0
"2464",NA,NA,NA,NA,NA,NA,2,NA," 56H",56,5,NA,1,0,4,81,11,740.762,"H",1241,1,2015,28,0
"2465",NA,NA,NA,NA,NA,NA,2,NA," 57F",57,3,NA,1,0,5,81,11,203.771,"F",1022,1,2015,28,0
"2466",0,0,0,0,0,0,1,0," 58G",58,2,NA,2,0,5,81,11,521.141,"G",33,3,2015,28,0
"2467",NA,NA,NA,NA,NA,NA,NA,NA," 59H",59,4,NA,1,0,5,81,11,474.897,"H",1430,2,2015,28,0
"2468",1,1,0,0,1,1,2,4," 60E",60,3,NA,2,1,6,81,11,202.673,"E",722,3,2015,28,0
"2469",7,9,0,0,1,1,2,0," 61F",61,7,NA,1,4,5,81,11,242.046,"F",2320,2,2015,28,0
"2470",7,9,0,0,3,3,2,0," 62H",62,5,NA,2,4,5,81,11,564.099,"H",2024,2,2015,28,0
"2471",1,1,0,0,1,1,2,4," 63E",63,5,NA,2,4,5,81,11,346.436,"E",1343,2,2015,28,0
"2472",0,0,0,0,0,0,NA,0," 64G",64,3,NA,1,4,6,81,11,1058.131,"G",1814,2,2015,28,0
"2473",0,0,0,0,0,0,2,0," 65H",65,1,NA,1,4,5,81,11,964.235,"H",2215,2,2015,28,0
"2474",NA,NA,NA,NA,NA,NA,1,NA," 66K",66,5,NA,1,0,6,81,11,11.037,"K",751,1,2015,28,0
"2475",1,1,0,0,2,2,2,6," 67E",67,4,NA,2,1,6,81,11,657.803,"E",1857,3,2015,28,0
"2476",0,0,0,0,0,0,2,0," 68G",68,3,NA,4,1,6,81,11,2009.15,"G",1550,5,2015,28,0
"2477",NA,NA,NA,NA,NA,NA,2,NA," 69F",69,1,NA,1,4,6,81,11,336.426,"F",1400,2,2015,28,0
"2478",7,9,0,0,1,1,2,0," 70G",70,4,NA,1,4,6,81,11,860.406,"G",1726,2,2015,28,0
"2479",0,0,0,0,0,0,2,4," 71H",71,3,NA,1,0,6,81,11,784.056,"H",1659,1,2015,28,0
"2480",2,2,0,0,1,1,NA,4," 72D",72,7,1,2,0,6,81,11,39.909,"D",1823,1,2015,28,0
"2481",0,0,0,0,0,0,2,0," 73F",73,2,NA,1,4,6,81,11,362.188,"F",1350,2,2015,28,0
"2482",NA,NA,NA,NA,NA,NA,2,NA," 74H",74,5,NA,2,0,6,81,11,844.095,"H",1225,1,2015,28,0
"2483",2,2,0,0,1,1,2,8," 75C",75,7,NA,6,4,6,81,11,17.744,"C",1540,4,2015,28,0
"2484",1,1,0,0,1,1,NA,4," 76D",76,5,NA,2,NA,6,81,11,189.835,"D",1420,2,2015,28,0
"2485",NA,NA,NA,NA,NA,NA,NA,NA," 77B",77,3,1,1,0,6,81,11,10.897,"B",818,1,2015,28,0
